TIME,GEO,UNIT,PRODUCT,INDIC_NRG,Value
2013,Georgia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2013,Georgia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,:
2013,Georgia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,:
2013,Georgia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,:
2013,Georgia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,:
2013,Georgia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,:
2013,Georgia,Terajoule,Renewable energies,Gross inland consumption,:
2013,Georgia,Terajoule,Hydro power,Gross inland consumption,:
2013,Georgia,Terajoule,Wind power,Gross inland consumption,:
2013,Georgia,Terajoule,Solar thermal,Gross inland consumption,:
2013,Georgia,Terajoule,Solar photovoltaic,Gross inland consumption,:
2014,European Union - 28 countries,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,European Union - 28 countries,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,European Union - 28 countries,Thousand tonnes,Wind power,Gross inland consumption,:
2014,European Union - 28 countries,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,European Union - 28 countries,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,European Union - 28 countries,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,203685.7
2014,European Union - 28 countries,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,32244.5
2014,European Union - 28 countries,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,21762.9
2014,European Union - 28 countries,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,4086
2014,European Union - 28 countries,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,7939.3
2014,European Union - 28 countries,Terajoule,Renewable energies,Gross inland consumption,8527912.3
2014,European Union - 28 countries,Terajoule,Hydro power,Gross inland consumption,1350010.8
2014,European Union - 28 countries,Terajoule,Wind power,Gross inland consumption,911167.2
2014,European Union - 28 countries,Terajoule,Solar thermal,Gross inland consumption,171073
2014,European Union - 28 countries,Terajoule,Solar photovoltaic,Gross inland consumption,332404.1
2014,Euro area (19 countries),Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Euro area (19 countries),Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Euro area (19 countries),Thousand tonnes,Wind power,Gross inland consumption,:
2014,Euro area (19 countries),Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Euro area (19 countries),Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Euro area (19 countries),Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,143956.5
2014,Euro area (19 countries),Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,23089
2014,Euro area (19 countries),Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,15456.4
2014,Euro area (19 countries),Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,3903.7
2014,Euro area (19 countries),Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,7097.9
2014,Euro area (19 countries),Terajoule,Renewable energies,Gross inland consumption,6027171.3
2014,Euro area (19 countries),Terajoule,Hydro power,Gross inland consumption,966690
2014,Euro area (19 countries),Terajoule,Wind power,Gross inland consumption,647128.8
2014,Euro area (19 countries),Terajoule,Solar thermal,Gross inland consumption,163440
2014,Euro area (19 countries),Terajoule,Solar photovoltaic,Gross inland consumption,297174.7
2014,Belgium,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Belgium,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Belgium,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Belgium,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Belgium,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Belgium,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,3397.8
2014,Belgium,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,25.1
2014,Belgium,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,396.8
2014,Belgium,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,20.5
2014,Belgium,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,247.9
2014,Belgium,Terajoule,Renewable energies,Gross inland consumption,142258.6
2014,Belgium,Terajoule,Hydro power,Gross inland consumption,1051.2
2014,Belgium,Terajoule,Wind power,Gross inland consumption,16614
2014,Belgium,Terajoule,Solar thermal,Gross inland consumption,857
2014,Belgium,Terajoule,Solar photovoltaic,Gross inland consumption,10378.5
2014,Bulgaria,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Bulgaria,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Bulgaria,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Bulgaria,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Bulgaria,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Bulgaria,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,1788.8
2014,Bulgaria,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,396
2014,Bulgaria,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,114.4
2014,Bulgaria,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,19.7
2014,Bulgaria,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,107.7
2014,Bulgaria,Terajoule,Renewable energies,Gross inland consumption,74892.9
2014,Bulgaria,Terajoule,Hydro power,Gross inland consumption,16578
2014,Bulgaria,Terajoule,Wind power,Gross inland consumption,4791.6
2014,Bulgaria,Terajoule,Solar thermal,Gross inland consumption,824
2014,Bulgaria,Terajoule,Solar photovoltaic,Gross inland consumption,4508.9
2014,Czechia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Czechia,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Czechia,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Czechia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Czechia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Czechia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,4176.3
2014,Czechia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,164.1
2014,Czechia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,41
2014,Czechia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,16.5
2014,Czechia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,182.5
2014,Czechia,Terajoule,Renewable energies,Gross inland consumption,174854.8
2014,Czechia,Terajoule,Hydro power,Gross inland consumption,6872.4
2014,Czechia,Terajoule,Wind power,Gross inland consumption,1717.2
2014,Czechia,Terajoule,Solar thermal,Gross inland consumption,691
2014,Czechia,Terajoule,Solar photovoltaic,Gross inland consumption,7642.3
2014,Denmark,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Denmark,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Denmark,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Denmark,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Denmark,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Denmark,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,4531.7
2014,Denmark,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1.3
2014,Denmark,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,1124.6
2014,Denmark,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,31
2014,Denmark,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,51.2
2014,Denmark,Terajoule,Renewable energies,Gross inland consumption,189732
2014,Denmark,Terajoule,Hydro power,Gross inland consumption,54
2014,Denmark,Terajoule,Wind power,Gross inland consumption,47084.4
2014,Denmark,Terajoule,Solar thermal,Gross inland consumption,1300
2014,Denmark,Terajoule,Solar photovoltaic,Gross inland consumption,2143.9
2014,Germany (until 1990 former territory of the FRG),Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Germany (until 1990 former territory of the FRG),Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Germany (until 1990 former territory of the FRG),Thousand tonnes,Wind power,Gross inland consumption,:
2014,Germany (until 1990 former territory of the FRG),Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Germany (until 1990 former territory of the FRG),Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Germany (until 1990 former territory of the FRG),Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,35406.3
2014,Germany (until 1990 former territory of the FRG),Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1684.2
2014,Germany (until 1990 former territory of the FRG),Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,4931.8
2014,Germany (until 1990 former territory of the FRG),Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,626.5
2014,Germany (until 1990 former territory of the FRG),Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,3100.3
2014,Germany (until 1990 former territory of the FRG),Terajoule,Renewable energies,Gross inland consumption,1482389.3
2014,Germany (until 1990 former territory of the FRG),Terajoule,Hydro power,Gross inland consumption,70513.2
2014,Germany (until 1990 former territory of the FRG),Terajoule,Wind power,Gross inland consumption,206485.2
2014,Germany (until 1990 former territory of the FRG),Terajoule,Solar thermal,Gross inland consumption,26232
2014,Germany (until 1990 former territory of the FRG),Terajoule,Solar photovoltaic,Gross inland consumption,129803.3
2014,Estonia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Estonia,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Estonia,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Estonia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Estonia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Estonia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,858.9
2014,Estonia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,2.3
2014,Estonia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,51.9
2014,Estonia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2014,Estonia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2014,Estonia,Terajoule,Renewable energies,Gross inland consumption,35960.8
2014,Estonia,Terajoule,Hydro power,Gross inland consumption,97.2
2014,Estonia,Terajoule,Wind power,Gross inland consumption,2174.4
2014,Estonia,Terajoule,Solar thermal,Gross inland consumption,0
2014,Estonia,Terajoule,Solar photovoltaic,Gross inland consumption,0
2014,Ireland,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Ireland,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Ireland,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Ireland,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Ireland,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Ireland,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,961.4
2014,Ireland,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,61
2014,Ireland,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,442
2014,Ireland,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,12.2
2014,Ireland,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0.1
2014,Ireland,Terajoule,Renewable energies,Gross inland consumption,40250.2
2014,Ireland,Terajoule,Hydro power,Gross inland consumption,2552.4
2014,Ireland,Terajoule,Wind power,Gross inland consumption,18504
2014,Ireland,Terajoule,Solar thermal,Gross inland consumption,511
2014,Ireland,Terajoule,Solar photovoltaic,Gross inland consumption,4
2014,Greece,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Greece,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Greece,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Greece,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Greece,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Greece,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,2445
2014,Greece,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,384.9
2014,Greece,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,317.2
2014,Greece,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,191.8
2014,Greece,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,326
2014,Greece,Terajoule,Renewable energies,Gross inland consumption,102366.7
2014,Greece,Terajoule,Hydro power,Gross inland consumption,16113.6
2014,Greece,Terajoule,Wind power,Gross inland consumption,13280.4
2014,Greece,Terajoule,Solar thermal,Gross inland consumption,8029
2014,Greece,Terajoule,Solar photovoltaic,Gross inland consumption,13650.8
2014,Spain,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Spain,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Spain,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Spain,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Spain,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Spain,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,17768.3
2014,Spain,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,3367.9
2014,Spain,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,4472.3
2014,Spain,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,2400.9
2014,Spain,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,706.6
2014,Spain,Terajoule,Renewable energies,Gross inland consumption,743922.8
2014,Spain,Terajoule,Hydro power,Gross inland consumption,141008.4
2014,Spain,Terajoule,Wind power,Gross inland consumption,187246.8
2014,Spain,Terajoule,Solar thermal,Gross inland consumption,100519
2014,Spain,Terajoule,Solar photovoltaic,Gross inland consumption,29583.9
2014,France,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,France,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,France,Thousand tonnes,Wind power,Gross inland consumption,:
2014,France,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,France,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,France,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,21799.4
2014,France,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,5402.4
2014,France,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,1483.1
2014,France,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,95.4
2014,France,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,508.5
2014,France,Terajoule,Renewable energies,Gross inland consumption,912696.2
2014,France,Terajoule,Hydro power,Gross inland consumption,226188
2014,France,Terajoule,Wind power,Gross inland consumption,62096.4
2014,France,Terajoule,Solar thermal,Gross inland consumption,3993
2014,France,Terajoule,Solar photovoltaic,Gross inland consumption,21287.9
2014,Croatia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Croatia,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Croatia,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Croatia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Croatia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Croatia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,2004.7
2014,Croatia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,774.5
2014,Croatia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,62.8
2014,Croatia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,9.3
2014,Croatia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,3
2014,Croatia,Terajoule,Renewable energies,Gross inland consumption,83930.9
2014,Croatia,Terajoule,Hydro power,Gross inland consumption,32425.2
2014,Croatia,Terajoule,Wind power,Gross inland consumption,2628
2014,Croatia,Terajoule,Solar thermal,Gross inland consumption,391
2014,Croatia,Terajoule,Solar photovoltaic,Gross inland consumption,126.6
2014,Italy,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Italy,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Italy,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Italy,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Italy,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Italy,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,26512.2
2014,Italy,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,5034
2014,Italy,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,1305.1
2014,Italy,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,179.6
2014,Italy,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,1918
2014,Italy,Terajoule,Renewable energies,Gross inland consumption,1110013.6
2014,Italy,Terajoule,Hydro power,Gross inland consumption,210762
2014,Italy,Terajoule,Wind power,Gross inland consumption,54640.8
2014,Italy,Terajoule,Solar thermal,Gross inland consumption,7519
2014,Italy,Terajoule,Solar photovoltaic,Gross inland consumption,80302.9
2014,Cyprus,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Cyprus,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Cyprus,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Cyprus,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Cyprus,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Cyprus,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,132.5
2014,Cyprus,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,0
2014,Cyprus,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,15.6
2014,Cyprus,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,66.8
2014,Cyprus,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,7.2
2014,Cyprus,Terajoule,Renewable energies,Gross inland consumption,5547.2
2014,Cyprus,Terajoule,Hydro power,Gross inland consumption,0
2014,Cyprus,Terajoule,Wind power,Gross inland consumption,655.2
2014,Cyprus,Terajoule,Solar thermal,Gross inland consumption,2796
2014,Cyprus,Terajoule,Solar photovoltaic,Gross inland consumption,300.9
2014,Latvia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Latvia,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Latvia,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Latvia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Latvia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Latvia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,1613.1
2014,Latvia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,171.5
2014,Latvia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,12.1
2014,Latvia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2014,Latvia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2014,Latvia,Terajoule,Renewable energies,Gross inland consumption,67538.8
2014,Latvia,Terajoule,Hydro power,Gross inland consumption,7178.4
2014,Latvia,Terajoule,Wind power,Gross inland consumption,507.6
2014,Latvia,Terajoule,Solar thermal,Gross inland consumption,0
2014,Latvia,Terajoule,Solar photovoltaic,Gross inland consumption,0.4
2014,Lithuania,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Lithuania,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Lithuania,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Lithuania,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Lithuania,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Lithuania,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,1277
2014,Lithuania,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,34.3
2014,Lithuania,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,54.9
2014,Lithuania,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2014,Lithuania,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,6.3
2014,Lithuania,Terajoule,Renewable energies,Gross inland consumption,53464.7
2014,Lithuania,Terajoule,Hydro power,Gross inland consumption,1436.4
2014,Lithuania,Terajoule,Wind power,Gross inland consumption,2300.4
2014,Lithuania,Terajoule,Solar thermal,Gross inland consumption,0
2014,Lithuania,Terajoule,Solar photovoltaic,Gross inland consumption,262.7
2014,Luxembourg,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Luxembourg,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Luxembourg,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Luxembourg,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Luxembourg,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Luxembourg,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,189.4
2014,Luxembourg,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,9.3
2014,Luxembourg,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,6.9
2014,Luxembourg,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,1.7
2014,Luxembourg,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,8.1
2014,Luxembourg,Terajoule,Renewable energies,Gross inland consumption,7931.1
2014,Luxembourg,Terajoule,Hydro power,Gross inland consumption,388.8
2014,Luxembourg,Terajoule,Wind power,Gross inland consumption,288
2014,Luxembourg,Terajoule,Solar thermal,Gross inland consumption,73
2014,Luxembourg,Terajoule,Solar photovoltaic,Gross inland consumption,341.1
2014,Hungary,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Hungary,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Hungary,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Hungary,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Hungary,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Hungary,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,2846.6
2014,Hungary,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,25.9
2014,Hungary,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,56.5
2014,Hungary,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,9.7
2014,Hungary,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,4.8
2014,Hungary,Terajoule,Renewable energies,Gross inland consumption,119181.1
2014,Hungary,Terajoule,Hydro power,Gross inland consumption,1083.6
2014,Hungary,Terajoule,Wind power,Gross inland consumption,2365.2
2014,Hungary,Terajoule,Solar thermal,Gross inland consumption,406
2014,Hungary,Terajoule,Solar photovoltaic,Gross inland consumption,201.4
2014,Malta,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Malta,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Malta,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Malta,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Malta,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Malta,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,17.7
2014,Malta,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,0
2014,Malta,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2014,Malta,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,4.3
2014,Malta,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,5.9
2014,Malta,Terajoule,Renewable energies,Gross inland consumption,739.7
2014,Malta,Terajoule,Hydro power,Gross inland consumption,0
2014,Malta,Terajoule,Wind power,Gross inland consumption,0
2014,Malta,Terajoule,Solar thermal,Gross inland consumption,178
2014,Malta,Terajoule,Solar photovoltaic,Gross inland consumption,246.2
2014,Netherlands,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Netherlands,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Netherlands,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Netherlands,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Netherlands,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Netherlands,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,3399.7
2014,Netherlands,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,9.6
2014,Netherlands,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,498.5
2014,Netherlands,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,26.9
2014,Netherlands,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,67.5
2014,Netherlands,Terajoule,Renewable energies,Gross inland consumption,142337.6
2014,Netherlands,Terajoule,Hydro power,Gross inland consumption,403.2
2014,Netherlands,Terajoule,Wind power,Gross inland consumption,20869.2
2014,Netherlands,Terajoule,Solar thermal,Gross inland consumption,1128
2014,Netherlands,Terajoule,Solar photovoltaic,Gross inland consumption,2825.2
2014,Austria,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Austria,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Austria,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Austria,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Austria,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Austria,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,9741.6
2014,Austria,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,3526.2
2014,Austria,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,330.7
2014,Austria,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,182.4
2014,Austria,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,67.5
2014,Austria,Terajoule,Renewable energies,Gross inland consumption,407861.9
2014,Austria,Terajoule,Hydro power,Gross inland consumption,147636
2014,Austria,Terajoule,Wind power,Gross inland consumption,13845.6
2014,Austria,Terajoule,Solar thermal,Gross inland consumption,7636
2014,Austria,Terajoule,Solar photovoltaic,Gross inland consumption,2826.9
2014,Poland,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Poland,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Poland,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Poland,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Poland,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Poland,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,8608.7
2014,Poland,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,187.7
2014,Poland,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,660
